STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,4/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,4/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,4/29/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,4/30/2019,,,,,,,,,0.12,",,N",0.3,",,N",0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/1/2019,,,,,,,,,0.05,",,N",0,"T,,N",0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/2/2019,,,,,,,,,0.01,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/6/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/7/2019,,,,,,,,,0.05,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/8/2019,,,,,,,,,0.67,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/9/2019,,,,,,,,,0.6,",,N",0.3,",,N",0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/10/2019,,,,,,,,,0.04,",,N",0,"T,,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/14/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/18/2019,,,,,,,,,0.15,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/19/2019,,,,,,,,,0.07,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/20/2019,,,,,,,,,0.03,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/21/2019,,,,,,,,,0.72,",,N",2.2,",,N",2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/22/2019,,,,,,,,,0,"T,,N",0,"T,,N",0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/23/2019,,,,,,,,,0.03,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/24/2019,,,,,,,,,0,"T,,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/27/2019,,,,,,,,,0.4,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/28/2019,,,,,,,,,0.2,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/29/2019,,,,,,,,,0.05,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/30/2019,,,,,,,,,0,"T,,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,5/31/2019,,,,,,,,,0.01,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/2/2019,,,,,,,,,0.02,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/3/2019,,,,,,,,,0.04,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/4/2019,,,,,,,,,0.25,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/6/2019,,,,,,,,,0.01,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/7/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/8/2019,,,,,,,,,0.02,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/9/2019,,,,,,,,,0.04,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/14/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/15/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/16/2019,,,,,,,,,0,"T,,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/17/2019,,,,,,,,,0.07,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/18/2019,,,,,,,,,0.12,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/19/2019,,,,,,,,,0.03,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/22/2019,,,,,,,,,0.18,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/23/2019,,,,,,,,,0.28,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/24/2019,,,,,,,,,0.01,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/26/2019,,,,,,,,,0,"T,,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/29/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,6/30/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/1/2019,,,,,,,,,0.07,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/2/2019,,,,,,,,,0.44,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/3/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/4/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/5/2019,,,,,,,,,0.55,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/6/2019,,,,,,,,,0.19,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/7/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/8/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/9/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/14/2019,,,,,,,,,0.39,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/19/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/21/2019,,,,,,,,,0.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/22/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/23/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/25/2019,,,,,,,,,0.03,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/26/2019,,,,,,,,,0.04,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/28/2019,,,,,,,,,0.01,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/29/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/30/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,7/31/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/1/2019,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/2/2019,,,,,,,,,0.03,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/5/2019,,,,,,,,,0.33,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/6/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/7/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/8/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/9/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/12/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/13/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/14/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/17/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/19/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/21/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/22/2019,,,,,,,,,0.72,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/23/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/24/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CODN0016,"DENVER 5.2 S, CO US",39.6656,-104.9657,1645.9,8/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
