STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
8,00000000000M610,1,6,1,202,0,0,83,0,'NAVAJO WASH',,'IRR BIA RTE 202','2 KM EAST OF TOWAOC CO',99.99,1.2,0,0,0,37120010,108415390,2,3,62,62,7,1980,2,0,1600,2012,5,7.2,0,0,0,1,1,1,1,5,N,0,0,A,5,5,3,19,0,0,1,0,7.4,7.2,7.2,0,1.5,7.2,7.2,99.99,N,0,N,0,0,N,N,N,7,7,5,44.2,5,32.4,7,3,N,5,8,8,,,0,317,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,1,0,N,N,N,N,15,0,,Y,8,2000,2032,0,Y,62,G,7,51.84
8,00000000000M611,1,6,1,201,0,5,83,78280,'NAVAJO WASH',,'IRR BIA RT 201','S TOWOAC  .4KM W HWY 160',99,0.3,0,0,0,37105550,108420560,2,3,62,62,9,1995,2,0,400,2012,6,12.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,0,1,0,13.3,6.1,6.1,0,0,12.7,12.7,99.99,N,0,N,0,0,N,N,N,7,7,5,44.2,5,32.4,7,9,N,5,8,8,,,0,317,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,1,0,9,8,0,0,10,0,,Y,8,468,2032,0,Y,62,G,7,77.47
8,000000000210269,1,6,1,0,0,68,59,0,'S Boulder Diversion Cana',,'West Gate Road','.2 mile east of SH 93',99.99,0,0,,,39530800,105141600,199,3,79,79,8,1952,4,0,200,2012,5,21.3,2,19,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,17.7,13,14.1,0.3,0.3,17.7,20.1,99.99,N,0,N,0,0,6,6,6,7,N,8,31.1,8,24,6,5,N,5,8,8,,,,1018,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,1973,1,6,2,0,70,0,1,Y,6,320,2032,,Y,79,F,6,283.41
8,000000000L59270,1,6,1,3316,0,0,53,0,'Lake Fork Gunnison River',,'3316: Mill Crk CG','8 mi SW Lake San Cristoba',99.99,0.161,0,,,37542556,107233358,199,3,68,68,9,1967,1,0,50,2018,5,4.3,0,0,0,1,N,N,N,5,0,0,0,A,1,5,7,2,7,2,1,2,4.3,16.4,24.4,0.3,0.3,4.3,4.9,99.99,N,0,N,0,0,6,7,6,6,N,8,23.3,8,17.8,5,6,N,5,8,5,38,1,24.4,818,24,N  ,N  ,N  ,,,,8,0,8,2016,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,5,50,2040,,Y,68,F,6,119.56
8,000000000L59272,1,6,1,8500,0,0,37,0,'MILK CREEK',,'8500:Milk Creek Rd','5.0 mi from Hwy 131',99.99,5.471,0,,,39452606,106451681,199,3,68,68,9,1995,1,0,25,2018,5,3.7,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,4.3,10.1,11,0,0,4.3,4.3,99.99,N,0,N,0,0,6,6,5,4,N,8,49.9,8,38.6,5,6,N,5,5,3,38,1,11,718,24,N  ,N  ,N  ,,,,15,3,18,2016,,,               ,0,N,3,,0,0,0,6,7,0,0,,0,,Y,5,25,2040,,Y,68,F,5,47.3
8,000000000L59276,1,6,1,0,0,0,53,0,'Lake Fork Gunnison River',,'Devils Crk Admin R','48 mi SW of Gunnison  CO',4.27,0.322,0,,,38073626,107172119,3,3,68,68,9,2008,1,0,25,2014,5,3.7,0,0,0,0,N,N,N,5,0,0,0,A,1,5,7,10,0,0,1,0,4.3,30.5,31.6,0.2,0.2,4.3,4.8,4.27,N,0,N,0,0,7,7,7,6,N,8,23.3,8,16.2,5,4,N,5,5,6,,,0,817,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,8,50,2034,,Y,68,G,7,151.68
8,000000000L59289,1,6,1,5045,0,0,21,0,'Goshawk Dam Spillway',,'Los Mogotes Rd','6.3 mi NE of Antonito  CO',99.99,4.183,0,,,37081468,106054776,3,3,68,68,9,1999,1,0,25,2015,5,3.7,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,4.3,7,7.6,0,0,4.3,4.3,99.99,N,0,N,0,0,7,8,7,8,N,8,39.9,8,30.8,7,6,N,5,9,9,,,0,717,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,6,7,0,0,,0,,Y,8,75,2035,,Y,68,G,7,32.68
8,000000000P85109,1,8,1,0,0,0,41,27370,'Drainage channel',,'MILITARY RES BNDRY','1.1 MI. S OF JCT W/ RTE 5',99.99,0,0,,,38354045,104430768,2,3,74,74,6,1984,2,0,100,2015,5,7.6,0,15,0,N,N,1,1,4,0,0,0,A,1,5,1,19,0,0,6,0,12,2.9,19.5,0,0,12,12,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,9,N,5,8,8,31,1,26.9,1017,24,N  ,N  ,N  ,,,,1,4,5,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2039,,Y,74,G,7,234
8,000000000P85110,1,8,1,0,0,0,41,27370,'Drainage Ditch',,'MILITARY RES BNDRY','1 mi. S of Int. w/ Rt. 8',99.99,0,0,,,38312384,104441104,2,3,74,74,6,1978,2,0,100,2015,5,7.3,0,0,0,1,0,0,0,4,0,0,0,A,1,5,1,19,0,0,3,0,8.7,3,9.5,0.2,0.2,8.7,9.6,99.99,N,0,N,0,0,N,N,N,8,7,5,,5,,*,7,N,5,8,8,31,1,16.3,1017,24,N  ,N  ,N  ,,,,1,1,2,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2039,,Y,74,G,7,91.2
8,000000000P85111,1,8,1,0,0,0,41,27370,'Drainage channel',,'MILITARY RES BNDRY','1 mi. S of Int. w/ Rt. 8',99.99,0,0,,,38311963,104441428,2,3,74,74,6,1978,2,0,100,2015,5,7.6,0,0,0,1,0,0,0,4,0,0,0,A,1,5,1,19,0,0,3,0,8.8,3,9.6,0.2,0.2,8.8,9.6,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,7,N,5,8,8,31,1,16.3,1017,24,N  ,N  ,N  ,,,,1,1,2,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2039,,Y,74,G,7,92.16
8,000000000P85112,1,8,1,0,0,0,101,27370,'Drainage channel',,'MILITARY RES BNDRY','1.5 mi. S of Int. w/ Rt.',99.99,0,0,,,38305540,104442796,2,3,74,74,6,1978,2,0,100,2015,5,7.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,19,0,0,3,0,8.7,3,9.6,0.2,0.2,8.7,9.6,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,7,N,5,8,8,31,1,16.3,1017,24,N  ,N  ,N  ,,,,1,1,2,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2039,,Y,74,G,7,92.16
8,000000000P85116,1,8,1,0,0,0,41,27370,'Drainage channel',,'MILITARY RES BNDRY','500 YDS S RTE 5',99.99,0,0,,,38383473,104445388,6,3,74,74,6,1984,2,0,100,2015,5,7.3,0,0,0,1,0,1,1,4,0,0,0,A,1,5,1,19,0,0,1,0,20.1,6.1,6.1,0.5,0.5,20.1,21.6,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,9,N,5,8,8,31,1,12.1,1017,24,N  ,N  ,N  ,,,,0,5,5,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2037,,Y,74,G,7,131.76
8,000000000P85118,1,8,1,0,0,0,41,27370,'Drainage channel',,'MILITARY RES BNDRY','4 mi. S of junct w/ Rte 5',99.99,0,0,,,38362358,104430732,2,3,74,74,6,1984,2,0,100,2015,5,7.3,0,40,0,N,N,1,1,4,0,0,0,A,1,5,1,19,0,0,4,0,10,3.9,15.2,0,0,10,10,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,9,N,5,8,8,31,1,22,1017,24,N  ,N  ,N  ,,,,5,1,6,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2037,,Y,74,G,7,152
8,000000000P85119,1,8,1,0,0,0,41,27370,'Drainage channel',,'Route 5','50 ft N of junc w/ Rte 4',99.99,0,0,,,38395364,104462856,10,3,74,74,6,1984,2,0,100,2015,5,7.3,0,15,0,1,0,1,1,4,0,0,0,A,1,5,1,19,0,0,1,0,19.5,6.5,6.5,0.5,0.5,19.5,20.4,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,9,N,5,7,8,31,1,12.7,1017,24,N  ,N  ,N  ,,,,0,11,11,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2037,,Y,74,G,7,132.6
8,000000000P85143,1,8,1,0,0,0,41,27370,'Turkey Creek',,'Route 11','1.25 MI S OF GATE 8',99.99,0,0,,,38373731,104515580,2,3,74,74,8,1973,2,0,100,2015,0,7.9,0,0,0,1,1,1,1,4,0,0,0,A,1,5,5,4,0,0,2,0,7.3,17.9,36.6,0.3,0.3,7.3,8,99.99,N,0,N,0,0,7,7,7,7,N,5,,5,,*,6,N,5,9,8,38,1,45.8,1017,24,N  ,N  ,N  ,,,,1,1,2,2017,,,               ,0,N,2,,0,0,0,1,2,0,8,10,0,,Y,5,200,2037,,Y,74,G,7,292.8
8,000000000P85144,1,8,1,0,0,0,41,27370,'Little Turkey Creek',,'Route 11','3.5 mi S of Gate 8',99.99,0,0,,,38360605,104514896,2,3,74,74,8,1973,2,0,100,2015,5,7.9,0,23,0,0,0,1,1,4,0,0,0,A,1,5,5,4,0,0,2,0,7.3,17.7,36.6,0.3,0.3,7.3,7.9,99.99,N,0,N,0,0,7,7,7,7,N,5,,5,,*,6,N,5,9,8,38,1,45.8,1017,24,N  ,N  ,N  ,,,,20,1,21,2017,,,               ,0,N,2,,0,0,0,1,2,0,8,10,0,,Y,8,200,2037,,Y,74,G,7,289.14
8,00000000P85108 ,1,8,1,0,0,0,41,27370,'Drainage channel',,'Magrath Ave','.5 mi S of ent. to I25',99.99,0,0,,,38430696,104434800,11,3,74,74,6,1995,2,0,100,2015,5,6.1,0,30,0,N,N,0,0,4,0,0,0,A,1,5,3,19,0,0,3,0,2.4,2.1,8.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,4,3,99.9,3,99.9,4,N,N,5,6,8,38,1,15,1017,24,N  ,N  ,N  ,,,,300,0,300,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,200,2039,,Y,74,P,4,51.24
8,00000000P85145 ,1,8,0,0,0,0,41,27370,'Young Hollow',,'MILITARY RES BNDRY','700 ft NE of Int. w/Rt. 8',99.99,0,0,,,38321280,104433252,2,3,74,74,6,1973,2,0,100,2015,5,7.9,0,0,0,0,0,1,1,5,N,0,0,A,1,5,5,4,0,0,2,0,7.3,20,40.5,0.3,0.3,7.3,7.9,99.99,N,0,N,0,0,7,7,7,7,N,5,,5,,*,6,N,5,9,8,38,1,50.1,1017,24,N  ,N  ,N  ,,,,27,2,29,2017,,,               ,0,N,2,,0,0,0,1,2,0,8,10,0,,Y,5,200,2037,,Y,74,G,7,319.95
8,00000000T85115 ,1,8,1,0,0,0,41,27370,'Drainage Ditch',,'MILITARY RES BNDRY','2 mi. NE of Gate 19',99.99,0,0,,,38404678,104431560,2,3,74,74,9,2011,2,0,50,2015,0,7.9,0,10,0,1,1,1,1,4,0,0,0,P,1,5,1,19,0,0,4,0,8.4,5,20.7,0.4,0.4,8.4,9.1,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,6,N,1,8,8,31,1,28.4,1017,24,N  ,N  ,N  ,,,,0,1,1,2017,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,8,100,2037,,Y,74,G,7,188.37
8,0000000L1828329,1,6,1,1002,0,0,103,0,'Piceance Creek',,'1002: Cow Creek Rd','19 mi NW of Rifle  CO',99.99,0.161,0,,,39446000,108001199,16,3,68,68,9,2004,1,0,50,2015,9,6.1,0,16,0,0,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,7.3,8,0,0,7.3,7.3,99.99,N,0,N,0,0,5,7,6,6,N,8,58.6,8,45.4,6,6,N,5,7,3,35,1,7.9,517,24,N  ,N  ,N  ,,,,22,0,25,2017,,,               ,0,N,3,,0,0,0,6,7,0,0,,0,,Y,8,100,2035,,Y,68,F,5,58.4
8,0000000L2005099,1,6,1,1005,0,0,103,0,'Piceance Creek',,'Sprague Gulch Rd.','25 mi NW of Rifle',99.99,0.161,0,,,39473790,108062311,8,3,68,68,9,2008,2,0,50,2015,9,6.1,0,0,0,1,N,N,N,5,0,0,0,P,1,5,3,2,0,0,1,0,7.3,14.8,16.3,0,0,7.3,7.6,99.99,N,0,N,0,0,7,8,7,6,N,8,97.2,8,97.2,7,6,N,5,6,6,35,1,15.2,517,24,N  ,N  ,N  ,,,,9,0,12,2017,,,               ,0,N,2,,0,0,0,1,6,0,0,,0,,Y,8,100,2035,,Y,68,G,7,123.88
8,0000000L2005930,1,6,1,0,0,0,49,0,'Williams Fork River',,'MORGAN GULCH Rd','0.2 mi from cnty rd 3',99.99,0.322,0,,,39551196,106065702,199,3,68,68,9,2010,1,0,25,2018,A,4.4,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,4.3,21.1,22.1,0,0,4.3,4.3,99.99,N,0,N,0,0,7,8,8,7,N,8,45.7,8,35.3,8,6,N,5,7,6,35,1,8.5,718,24,N  ,N  ,N  ,,,,3,0,3,2016,,,               ,0,N,3,,0,0,0,1,1,0,1,,0,,Y,8,30,2040,,Y,68,G,7,95.03
8,0000000L2006669,1,6,1,0,0,0,53,0,'Cebolla Creek',,'Powderhorn Park Tr','14 mi E of Lake City  CO',99.99,0.161,0,,,38035558,107035483,2,3,68,68,9,2011,1,0,50,2015,A,3.7,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,3,18.1,18.3,0,0,3,3.7,99.99,N,0,N,0,0,7,8,7,7,N,8,47.6,8,36.6,7,2,N,5,7,6,,,0,717,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,0,0,0,,0,,Y,8,75,2035,,Y,68,G,7,67.71
8,0000000L2009706,1,6,1,0,0,0,37,0,'PINEY RIVER',,'County Rd 27','1.1 mi from State Bridge',99.99,1.77,0,,,39504780,106381046,199,3,68,68,9,2010,1,0,25,2018,A,3,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,4.3,12,13,0,0,4.3,4.9,99.99,N,0,N,0,0,7,8,7,7,N,8,53.5,8,41.1,7,6,N,5,8,3,,,0,718,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,3,35,2040,,Y,68,G,7,63.7
8,0000000L2013403,1,6,1,3025,0,0,15,0,'Lake Fork Gunnison River',,'Gate Bridge Rd.','27 mi SW of Gunnison  CO',99.99,0.241,0,,,38144463,107154061,0,3,68,68,9,2013,1,0,25,2018,A,4.3,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,2,0,0,1,0,4.3,19.7,20.3,0,0,4.3,4.9,99.99,N,0,N,0,0,8,8,8,7,N,8,45,8,34.3,8,6,N,5,8,4,,,0,818,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,,0,,Y,8,25,2040,,Y,68,G,8,99.47
8,000061170-59012,1,6,0,0,0,6,1,0,'HAVANA INTERCEPTOR',,'C STREET','ROCKY MTN ARSENAL NWR',99.99,0.161,0,,,39480000,104515760,11,3,63,63,9,1973,2,0,10,2018,0,6.7,0,27,0,1,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,18.2,3.7,7.6,0,0,18.2,26.2,32.69,N,0,N,0,0,N,N,N,8,6,2,36.3,2,32.7,6,9,N,5,8,8,,,,418,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,35,2038,,Y,63,F,6,199.12
8,000061170-62432,1,6,1,0,0,6,1,0,'First Creek',,'TOUR LOOP','ROCKY MTN ARSENAL NWR',99.99,0,0,,,39495220,104485700,13,3,63,63,9,2011,2,0,75,2018,A,7.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,4,0,0,1,0,7.7,22.9,23.8,0,0,7.7,8.3,32.69,N,0,N,0,0,8,7,8,8,N,2,77.1,2,44.5,7,6,N,5,8,7,,,,418,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,9,6,1,1,,0,,Y,8,150,2038,,Y,63,G,7,197.54
8,000061170-65512,1,6,1,0,0,6,1,0,'First Creek',,'TOUR LOOP','ROCKY MTN ARSENAL NWR',99.99,0,0,,,39512280,104494260,13,3,63,63,9,2010,2,0,75,2018,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,14.2,2.4,6.4,0,0,14.2,14.8,32.69,N,0,N,0,0,N,N,N,8,8,2,36.3,2,32.7,8,9,N,5,8,8,,,,418,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,,0,,Y,8,150,2038,,Y,63,G,8,94.72
8,000065511-67185,1,6,1,0006S,0,6,105,0,'Monte Vista Canal',,'County Rd 6S','MONTE VISTA NWR',99.99,0,0,,,37291620,106094380,199,3,63,63,9,1960,2,0,1,2018,0,5.8,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,3,0,0,1,0,4.9,15.2,16.2,0,0,4.9,4.9,32.69,N,0,N,0,0,8,6,5,8,N,2,31.8,2,19.1,5,3,N,5,8,4,,,,418,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,6,6,0,0,,0,,Y,8,5,2038,,Y,63,F,5,79.38
8,003000102.3010A,1,4,1,0,0,57,3,0,'SAN LUIS VALLEY CANAL',,'CO RD 1 MI LANE','.1 MI E OF CR 102',99.99,0,0,0,0,37352036,105595164,2,3,2,2,9,1993,2,0,100,2017,5,7.9,0,63,0,0,0,1,1,5,0,0,0,A,1,5,3,2,0,0,1,0,8.6,16.6,18.6,0,0,8.6,8.6,99.99,N,0,N,0,0,7,7,7,6,N,1,54.2,1,32.5,7,7,N,5,8,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,0,0,,Y,8,150,2037,0,N,8,G,7,159.96
8,003000202.9011A,1,4,1,0,0,57,3,0,'HOOPER LATERAL',,'CNTY RD 2 MI LANE','.9 MI E OF CR 102',99.99,0,0,0,0,37361234,105590733,3,3,2,2,9,1995,2,0,48,2017,5,7.3,0,14,0,1,0,0,1,5,0,0,0,A,1,5,1,19,0,0,1,0,10.4,6.3,6.3,0,0,10.4,11.1,99.99,N,0,N,0,0,N,N,N,7,7,1,55.8,1,42.9,7,9,N,5,7,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,72,2037,0,N,8,G,7,69.93
8,3000403.50012,1,4,1,0,0,57,3,0,'HOOPER LATERAL',,'CO RD 4 MI LANE','.6 MI E OF CR 102',99.99,0,0,0,0,37375614,105582337,6,3,2,2,9,1950,2,0,25,2017,0,8.4,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,0,3,0,7,1.9,6.9,0,0,0,8.6,99.99,N,0,N,0,0,N,N,N,6,5,0,36.3,0,32.7,5,N,N,5,7,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,37,2037,0,N,8,F,5,59.34
8,3000605.10014,1,4,1,0,0,57,3,0,'HOOPER LATERAL',,'CO RD 6 MI LANE','2 MI E OF CR 103',99.99,0,0,0,0,37394243,105565020,3,3,2,2,9,1960,2,0,5,2017,0,8.2,0,10,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,0,3,0,8.5,1.9,6.6,0,0,0,11.1,99.99,N,0,N,0,0,N,N,N,5,5,0,36.3,0,32.7,5,N,N,5,7,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1987,N,N,N,N,0,0,,Y,8,8,2037,0,N,8,F,5,73.26
8,003001200.9007A,1,4,1,0,0,57,3,0,'EMPIRE CANAL',,'COUNTY RD. 12 MILE','JUST E OF CR S 101',99.99,0,0,0,0,37240231,106012537,3,3,2,2,8,1990,2,0,135,2017,5,7.9,0,40,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,10.9,14.8,16,0,0,10.9,11,99.99,N,0,N,0,0,7,7,7,7,N,1,64.2,1,38.5,7,7,N,5,8,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,9,0,,Y,8,203,2037,0,N,8,G,7,176
8,003001503.9006A,1,4,1,0,0,57,3,0,'EMPIRE LATERAL',,'CR 15 / 15 Mile Rd','.2 MI S OF SH 370',99.99,0,0,0,0,37212242,105581586,3,3,2,2,9,1998,2,0,37,2017,5,8.2,0,61,0,0,0,0,1,5,0,0,0,A,1,5,3,2,0,0,1,0,8.4,17.3,18.7,0,0,8.4,8.6,99.99,N,0,N,0,0,6,7,7,7,N,1,69.9,1,41.8,7,6,N,5,8,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,1,0,0,,Y,8,55,2037,0,N,8,F,6,160.82
8,003010004.8008A,1,4,1,0,0,57,3,0,'EMPIRE CANAL',,'COUNTY ROAD 100','9.5 MI SW OF ALAMOSA',99.99,0,0,0,0,37253356,106022152,3,3,2,2,8,1991,2,0,861,2017,5,8.7,0,60,0,1,0,0,1,5,0,0,0,A,1,5,3,2,0,0,1,0,9.8,19.8,21.3,0,0,9.8,9.8,99.99,N,0,N,0,0,7,7,6,7,N,1,56.2,1,33.7,6,6,N,5,8,8,,,,315,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,9,0,,Y,8,1292,2037,0,N,8,F,6,208.74
8,003010215.9009A,1,4,1,0,0,57,3,0,'SAN LUIS VALLEY CANAL',,'COUNTY ROAD 102','.1 MI S OF CR 1 MI LANE',99.99,0,0,0,0,37351346,106000835,6,3,2,2,9,1993,2,0,31,2017,5,7.3,0,25,0,1,0,0,0,5,0,0,0,A,1,5,5,1,0,0,1,0,9.2,13.9,15.2,0,0,9.2,10,99.99,N,0,N,0,0,8,8,7,7,N,1,50.8,1,31.8,7,7,N,5,8,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,0,1,0,0,,Y,8,47,2037,0,N,8,G,7,152
8,003010812.9002A,1,4,1,0,0,57,3,0,'COSTILLA CANAL',,'COUNTY ROAD 108','2 MI W OF SH17',99.99,0,0,0,0,37323954,105533943,3,3,2,2,9,1997,2,0,61,2017,5,8.2,0,99,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,1,0,9.4,10.5,10.5,0,0,9.4,11.9,99.99,N,0,N,0,0,N,N,N,7,7,1,81.6,1,75.6,7,7,N,5,8,8,,,,317,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,92,2037,0,N,8,G,7,124.95
8,003011201.1005A,1,4,1,0,0,57,3,0,'LA JARA CREEK',,'COUNTY ROAD 112','7.2 MI SE OF ALAMOSA',99.99,0,0,0,0,37221618,105491433,32,3,2,2,8,1990,2,0,103,2017,0,7.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.6,12.2,0,0,8.5,8.5,99.99,N,0,N,0,0,7,7,6,7,N,1,57.1,1,34.2,6,6,N,5,6,8,,,,315,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,0,0,,Y,8,155,2037,0,N,8,F,6,103.7
